sector,stock_name,avg_yearly_return,variance_sum
Energy,KRP,0.08738648845308898,0.04846885849354273
Healthcare,KRTX,3.0724324324324326,0.0
Consumer-Cyclical,KRUS,0.7092008059100066,0.0
Healthcare,KRYS,0.9306505915457923,0.49828701043032847
Consumer-Defensive,KR,0.1681911212769274,0.07063249705940272
Consumer-Cyclical,KSS,0.039905939122759235,0.030334774287003145
Industrials,KSU-P,0.14074742154138972,0.030768971104614577
Technology,KTCC,0.08587063761595246,0.15672438924256707
Financial-Services,KTF,0.06704172829093827,0.014819575509035043
Healthcare,KTOV,-0.19172978412918554,0.08806291524667291
,KTP,0.011093607939885971,0.05105348514890449
Communication-Services,KT,0.0018473345574178401,0.027932695072305815
Healthcare,KURA,0.14832147104630228,0.5456836102315534
Technology,KVHI,0.0045913340978371835,0.09219176931453982
Basic-Materials,KWR,0.28972522790688604,0.1235616329786728
Real-Estate,KW,0.1322894413846039,0.045175645045319866
Financial-Services,KXIN,-0.25653400012269073,0.1565635714976724
Financial-Services,KYN,0.059482893289140734,0.06445498994841999
Healthcare,KZIA,0.026090168069181584,0.452040897589277
Healthcare,KZR,-0.24693814425871832,0.18003708087250614
Consumer-Defensive,K,0.06361385997722939,0.011473379853123161
Financial-Services,LACQ,0.0393581883224465,0.00047269751892857703
Real-Estate,LADR,0.12194271480193362,0.03425413418743838
Consumer-Cyclical,LAD,0.40608657810458854,0.15684496691482602
Consumer-Defensive,LAIX,-0.4408438328912466,0.007294213380208301
Consumer-Cyclical,LAKE,0.0825482325732385,0.108885947947433
Consumer-Defensive,LANC,0.16693329339080193,0.022399990525474832
Real-Estate,LANDP,0.05352365736508692,0.000757507969123141
Real-Estate,LAND,0.05178943242143803,0.05316508320681841
Technology,LASR,-0.03138870863075925,0.038246769523990774
Financial-Services,LATN,0.0,0.0
Consumer-Defensive,LAUR,0.1254219649561953,0.001246576384192694
Industrials,LAWS,0.1898399230457934,0.2036868402032747
Consumer-Cyclical,LAZY,-0.35996647198788667,0.010551417953026576
Financial-Services,LAZ,0.062113753408870265,0.05986308090643583
Financial-Services,LBAI,0.18878021951570678,0.10576457637491518
Financial-Services,LBC,22.532356696027552,4718.377863441421
Communication-Services,LBRDA,0.2066940459132043,0.09424217014977132
Communication-Services,LBRDK,0.2254088891819407,0.09137552561663949
Energy,LBRT,-0.1665286265052719,0.004192765394176517
Communication-Services,LBTYA,0.11886399571597372,0.09740704070183606
Communication-Services,LBTYB,0.11648383292665132,0.10062749819246113
Communication-Services,LBTYK,0.11313852624290086,0.0868864685322433
Consumer-Cyclical,LBY,-0.018275423031075357,0.2600900559003925
Consumer-Cyclical,LB,0.1308914541931323,0.1540796267329339
Financial-Services,LCAHU,0.00796019900497513,0.0
Financial-Services,LCA,0.013333333333333414,0.0
Healthcare,LCI,0.5270605209879748,3.0137096765967524
Financial-Services,LCNB,0.1289809601915941,0.045081292369733864
Consumer-Cyclical,LDL,0.23134278702837188,0.17749061070809743
Technology,LDOS,0.19606425283898396,0.14673268238506051
Financial-Services,LDP,0.0851498246648949,0.014163183670569502
Consumer-Cyclical,LEA,0.1939729275475235,0.07672870184935122
Communication-Services,LEE,0.1138356636782379,0.545963067785613
Consumer-Cyclical,LEGH,0.19527082821880515,0.044156540529391296
Consumer-Cyclical,LEG,0.15206717018490973,0.03958388679045509
Real-Estate,LEJU,-0.14194699803111532,0.13598087785964375
Consumer-Cyclical,LEN-B,0.2261022950607065,0.13635540480538266
Consumer-Cyclical,LEN,0.21466565082567865,0.12805407732286594
Financial-Services,LEO,0.07784409531398345,0.015850470286632702
Energy,LEU,0.3140580964624776,2.724738954202544
Consumer-Cyclical,LEVI,-0.12522768670309653,0.0
Financial-Services,LEVL,-0.04235823358039564,0.03288243525119975
Consumer-Cyclical,LE,0.03306595112834954,0.24080754695279563
Financial-Services,LFACU,0.02814056925519042,0.00023002324880032533
Financial-Services,LFAC,0.03638810303357805,0.0005251705758597344
Financial-Services,LFC,-0.01061160557118565,0.07033933161931186
Technology,LFUS,0.21984706338493892,0.04835550427393337
Financial-Services,LGC,0.02431908662432288,0.00037834013862350597
Communication-Services,LGF-A,0.15251757230015686,0.20291832353501352
Communication-Services,LGF-B,-0.15206620728816594,0.09478797172846938
Consumer-Cyclical,LGIH,0.4072416139049477,0.3511926276719895
Financial-Services,LGI,0.10236336844208234,0.027689663415435273
Technology,LGL,0.567943671413232,1.720955118810053
Healthcare,LHCG,0.217380450804649,0.12190919156351927
Financial-Services,LHC,0.040843093863010695,0.0006318329533189574
Industrials,LII,0.2352733443749518,0.05640640436670693
Communication-Services,LILAK,-0.07041249193522708,0.09059622785763755
Communication-Services,LILA,-0.10998956739744543,0.07455323221460283
Consumer-Defensive,LINC,-0.13048576323487446,0.0833449179596924
Consumer-Cyclical,LIND,0.0936567612413253,0.023970003399936275
Technology,LINX,-0.05806451612903235,0.0
Basic-Materials,LIN,0.13776243384885148,0.027264151799022314
Consumer-Cyclical,LITB,-0.2526416221329191,0.03137626811488848
Technology,LITE,0.39534944896895086,0.1576839329563675
Financial-Services,LIVKU,0.004995004995005066,0.0
Healthcare,LIVN,0.07459448580500855,0.13609686683438973
Communication-Services,LIVX,-0.4667412290586732,0.25963776685996653
Communication-Services,LKCO,-0.9320833333333334,0.0
Financial-Services,LKFN,0.1971273163520545,0.04512757344243813
Consumer-Cyclical,LKQ,0.17349516118738642,0.08146720395407392
Consumer-Cyclical,LK,0.5731414868105515,0.0
Technology,LLNW,0.1299195232499312,0.27348638453698115
Healthcare,LLY,0.18697760952826545,0.021603036333955147
Healthcare,LMAT,0.2999120253916958,0.19548163537605395
Industrials,LMB,-0.049497928284497145,0.11951816242419684
Consumer-Defensive,LMNR,0.11341710075296814,0.17362509510702062
Healthcare,LMNX,0.05268617274225927,0.01643807440509758
Consumer-Cyclical,LMPX,2.568,0.0
Real-Estate,LMRK,0.06697269116627996,0.08486808805351546
Financial-Services,LMST,0.09716912820288301,0.5353297349307764
Industrials,LMT,0.24086773252458263,0.05439030553252959
Financial-Services,LM,0.09339398934177232,0.12545459191159497
Financial-Services,LNC,0.1525517761055631,0.1252364965892135
Consumer-Defensive,LNDC,0.07633974020489634,0.05682539656940544
Consumer-Defensive,LND,0.07644749730465447,0.033561426208307994
Industrials,LNN,0.11129579523032782,0.036045763789573707
Healthcare,LNTH,0.522807391430639,0.6884039971637443
Utilities,LNT,0.18539017839684752,0.015292870491591578
Communication-Services,LN,226.59043633524317,205243.59388031752
Financial-Services,LOACU,0.0138462094822565,0.00011841319265782388
Financial-Services,LOB,0.06302743197070773,0.09313191738296966
Consumer-Cyclical,LOCO,0.003879145807697332,0.07376945891857438
Healthcare,LOGC,-0.16597293967603177,0.018776680561211095
Technology,LOGM,0.24214835598493595,0.20369578073813774
Basic-Materials,LOMA,-0.015262295841001972,0.31347012347637493
Energy,LONE,-0.1072632492333149,0.14264874008826428
Consumer-Defensive,LOPE,0.2087964726310243,0.09891698256023704
Communication-Services,LORL,0.15330471228440445,0.25101868554375395
Consumer-Cyclical,LOVE,-0.18595431606905705,0.010723496376530181
Communication-Services,LOV,1.2638510229726152,16.966658375962144
Consumer-Cyclical,LOW,0.20933075228227876,0.029973908629991053
Healthcare,LPCN,-0.17151670330171717,0.4982049813417672
Energy,LPG,0.10914089973043044,0.5047935550182509
Energy,LPI,-0.06549648690557759,0.20591880774133567
Financial-Services,LPLA,0.1711405609680232,0.0965091542749282
Technology,LPL,-0.04421807195280074,0.07248741127872016
Technology,LPSN,0.2531628414961732,0.17307158853766577
Healthcare,LPTX,-0.37318175129452974,0.08469669624885294
Industrials,LPX,0.20942434059089177,0.17581895665541694
Healthcare,LQDA,-0.017118736691352443,0.6166678226611622
Consumer-Cyclical,LQDT,0.10543561958172025,0.3913385039024568
Technology,LRCX,0.30529947741446073,0.19901906096112457
Consumer-Defensive,LRN,0.07367210494826218,0.18381677920584968
Financial-Services,LSBK,0.10547449541990088,0.00945869963750037
Technology,LSCC,0.3310918227563871,0.40183809782717095
Real-Estate,LSI,0.1720061205023932,0.031313132740995515
Industrials,LSTR,0.13331953388899187,0.02996267619898299
Communication-Services,LSXMA,0.1601729811473241,0.021286624979402282
Communication-Services,LSXMB,0.13880311275406038,0.02730089319396408
Communication-Services,LSXMK,0.16095935684128682,0.019136459486301466
Real-Estate,LTC,0.10690047626623064,0.008088234580145615
Basic-Materials,LTHM,-0.26196819309722535,0.012365209222822762
Communication-Services,LTRPA,-0.150174247080499,0.1836462065969476
,LTS-PA,nan,nan
Consumer-Cyclical,LUB,0.05021756636865127,0.20994141071741595
Consumer-Cyclical,LULU,0.3729588837348072,0.19458657771804874
Technology,LUNA,0.20242015163487181,0.18955189094013766
Industrials,LUV,0.24896490011132366,0.20664937997832533
Healthcare,LVGO,-0.3813873117748704,0.0
Consumer-Cyclical,LVS,0.31223520836452445,0.3854931477436937
Consumer-Defensive,LWAY,-0.06669318718250741,0.1602693930819176
Consumer-Defensive,LW,0.30244452729205795,0.01917801735856328
Industrials,LXFR,0.14364504407681264,0.09875810309839363
Real-Estate,LXP-PC,0.11256107928149199,0.007229120907836629
Basic-Materials,LXU,-0.02359468680903944,0.1437122769098085
Financial-Services,LX,3.745016068006503,25.083896887214724
Basic-Materials,LYB,0.21742536167462928,0.08100874711355688
Technology,LYFT,-0.5073857780831329,0.0
Financial-Services,LYG,0.11468695232700343,0.20205759593549283
Financial-Services,LYL,-0.3953291859245851,0.06691397962149663
Technology,LYTS,0.09057522528575176,0.21800514919956782
Consumer-Cyclical,LZB,0.17204682187792855,0.13155168531011036
Financial-Services,L,0.04646044396162255,0.0146296803919923
Real-Estate,MAA,0.15848718003926363,0.025269750633110256
Real-Estate,MAC,0.04611590251754062,0.06040721055294298
Industrials,MAGS,0.01933913227604902,0.06419492490293363
Basic-Materials,MAG,0.1763235706959382,0.2553371338848399
Financial-Services,MAIN,0.20359384087837484,0.03341023281876553
Technology,MANH,0.345174363576885,0.14184934569067612
Technology,MANT,0.09823713971941131,0.06281751101023851
Consumer-Cyclical,MANU,0.060747106559582376,0.022655558574580487
Industrials,MAN,0.15822933998517535,0.1813175023127081
Energy,MARPS,-0.04940841228257009,0.1564140381957373
Consumer-Cyclical,MAR,0.24827959566245839,0.09932777583061579
Healthcare,MASI,0.23108592233815983,0.08721907330260797
Industrials,MAS,0.2030580380970116,0.09478982927669242
Industrials,MATW,0.039476089193714474,0.04999287853044741
Consumer-Cyclical,MAT,0.037123663418209316,0.08667050226540927
Financial-Services,MAV,0.062090949150427954,0.016710368328429585
Technology,MAXR,0.03768836804707056,0.12216179198483201
Real-Estate,MAYS,0.13222535090490375,0.08770637041875495
Financial-Services,MA,0.32183469008325566,0.07434558700537859
Financial-Services,MBCN,0.15573018955289347,0.03976994594334955
Basic-Materials,MBII,-0.09184315663333294,0.3890897780760652
Financial-Services,MBINO,0.06025538707102959,0.0
Financial-Services,MBINP,0.13853904282115873,0.0
Financial-Services,MBIN,0.06397571727119784,0.004710901983756171
Healthcare,MBIO,-0.36900517019167883,0.31257410604199415
Financial-Services,MBI,0.21015821948516603,0.4296122551063166
Healthcare,MBRX,-0.36769078766662266,0.063984300079137
Communication-Services,MBT,0.09231728187068973,0.15054318455371077
Consumer-Cyclical,MBUU,0.170701639153968,0.041120240542194667
Financial-Services,MBWM,0.38848286949789695,0.2362272543893705
Financial-Services,MCA,0.07891337947559686,0.013618566554738757
Financial-Services,MCBC,0.2622654814275563,0.16003944921404542
Financial-Services,MCBS,0.5378711068582085,0.08699290059003488
Financial-Services,MCB,0.1301595490599399,0.12337465068610333
Financial-Services,MCC,-0.04206659152883742,0.06390183400256369
Consumer-Cyclical,MCD,0.1654710505428369,0.025916344439522614
Energy,MCEP,-0.14967237096977254,0.3787227437436351
Technology,MCHP,0.19315756171877946,0.04995771195230033
Communication-Services,MCHX,0.09465612111445353,0.2566489016059654
,MCMJ,-0.0010256410256410037,0.0
Healthcare,MCRB,-0.1860725275256152,0.3851837517116681
Consumer-Cyclical,MCRI,0.23534707136711114,0.11782826998911507
Financial-Services,MCR,0.0850896074871359,0.01154014485306261
Communication-Services,MCS,0.14041526262110332,0.07546420388337957
Financial-Services,MCY,0.08485505772755932,0.026764206339604246
Financial-Services,MC,0.11584347957768697,0.07401669645171464
Technology,MDB,0.771362027823772,0.6126366269496092
Consumer-Cyclical,MDC,0.12244115464797156,0.17055259223140223
Healthcare,MDGL,0.45218348239609296,2.6612196622472495
Real-Estate,MDJH,-0.3789473684210526,0.0
Technology,MDLA,-0.08500000000000002,0.0
Financial-Services,MDLY,-0.08311364944746728,0.2559591586054965
Communication-Services,MDP,0.07226866362205767,0.06630188385797497
Real-Estate,MDRR,-0.31808376509944203,0.0632508535083954
Healthcare,MDRX,-0.016103044719604026,0.10977319074281862
Healthcare,MDT,0.13432862195141002,0.024754528759561495
Basic-Materials,MDU,0.08142919525999837,0.07453664079299782
Healthcare,MDWD,-0.1964850140462986,0.0782429308658886
Healthcare,MD,0.013657976781960925,0.040627687513948525
Industrials,MEC,4930.373869540293,216513879.04583272
Healthcare,MEDP,0.33472361165121045,0.05201741925000703
Communication-Services,MEET,0.5023140941780181,1.9547450199428458
Technology,MEI,0.33130630109237724,0.576455821010552
Consumer-Cyclical,MELI,0.31759650607857237,0.14201799607628088
Financial-Services,MEN,0.07433665310139373,0.010778621416607684
Basic-Materials,MEOH,0.15713883823926814,0.15156871469861305
Industrials,MESA,42.428539724811365,1784.0593675562832
Healthcare,MESO,0.08798650908149867,0.3147446337731088
Financial-Services,MET-PA,0.06624351291218815,0.015732622142354703
Financial-Services,MET-PE,0.08765592590114415,0.01682624370122697
Basic-Materials,METC,-0.35753817084015305,0.014653684846124981
Financial-Services,MET,0.10112687068455055,0.06132806785107553
Real-Estate,MFA-PB,nan,nan
Financial-Services,MFAC,0.04273814112398223,0.000619996857215004
Financial-Services,MFC,0.08270411439639765,0.08595657755525854
Financial-Services,MFD,0.08659502983672787,0.024941120143044886
Financial-Services,MFG,0.044257100825291114,0.03809408212797578
Financial-Services,MFIN,0.08729566284009053,0.1010102879921814
Financial-Services,MFL,0.07093394901875882,0.013890635565338202
Financial-Services,MFM,0.07101822630009134,0.01074479192540649
Financial-Services,MFNC,0.18462879574426144,0.028896010062625564
Financial-Services,MFT,0.0743148423480315,0.01449786044975907
Financial-Services,MFV,0.10227357152160159,0.026935272889419583
Consumer-Cyclical,MGA,0.26349622811487,0.17584438798690358
Utilities,MGEE,0.16378020443915484,0.021262961391707795
Healthcare,MGEN,-0.4366769778853832,0.36268165647016865
Financial-Services,MGF,0.028270937504198602,0.0033624885682921185
Technology,MGIC,0.3095234184158283,0.47613238369627686
Healthcare,MGLN,0.08846522458224557,0.04402647479304908
Consumer-Cyclical,MGM,0.18995657349193076,0.1366380504545889
Healthcare,MGNX,-0.0807601091395936,0.045378151534649344
Real-Estate,MGP,0.17968879289277456,0.050450600955809596
Industrials,MGRC,0.1886707988687348,0.06851413613216992
Healthcare,MGTA,0.4951711029160782,1.2716312104652607
Healthcare,MGTX,0.38942234881477106,0.5582836924804685
Financial-Services,MGU,0.1336630500490408,0.039060233220235406
Financial-Services,MGYR,0.15737957506907863,0.10178736659207102
Energy,MGY,-0.01062205493679877,0.025803272048621467
Industrials,MG,0.028408808316129203,0.10153151093727394
Financial-Services,MH-PC,-0.14185103078823114,0.07078773569013035
Financial-Services,MH-PD,-0.2966256527612268,0.041934618813805315
Financial-Services,MHD,0.09041802137436791,0.01525637522715087
Financial-Services,MHE,0.06953914530428604,0.021694874564309952
Industrials,MHH,0.4009191225470229,0.6676707434407491
Financial-Services,MHI,0.05632073460907387,0.007832450102532052
Consumer-Cyclical,MHK,0.1584195758938646,0.09313310681580052
Financial-Services,MHLD,-0.06912762552307439,0.13594719046426296
Financial-Services,MHN,0.07017313190238408,0.014028660741698942
Consumer-Cyclical,MHO,0.24873981731130054,0.3577436876365555
Industrials,MIC,0.2476596495571899,0.10462986340740148
Industrials,MIDD,0.23764065064751233,0.0907835808946238
Financial-Services,MIE,-0.018473792542352974,0.04152662397556032
Consumer-Cyclical,MIK,-0.06404425862861546,0.09608908991947723
Technology,MIME,0.38063936427351364,0.1316805066202696
Technology,MIND,0.01638763615556906,0.22016877009293853
Industrials,MINI,0.14989764618313292,0.09510757524780603
Financial-Services,MIN,0.03408667831964722,0.004909190058101315
Healthcare,MIRM,0.8861538461538461,0.0
Healthcare,MIST,0.025624599615631145,0.0
Technology,MITK,0.7230801334167458,3.4059287588068456
Healthcare,MITO,-0.731687242798354,0.0
Real-Estate,MITT-PA,0.08630125764218637,0.0017777461106278838
Real-Estate,MITT-PB,0.09771675043058207,0.00623874234630908
Real-Estate,MITT,0.12371332911808383,0.060747447719546224
Technology,MIXT,0.07360516718291521,0.28793011382525896
Financial-Services,MIY,0.07581700674780946,0.012947353219992946
Technology,MJCO,0.14536159476676608,0.03294717468572032
Consumer-Defensive,MKC-V,0.19901597029278742,0.01050510223419553
Consumer-Defensive,MKC,0.1934035853204104,0.010020155725159782
Financial-Services,MKL,0.1350642909096172,0.015254535151339815
Technology,MKSI,0.25721459405221125,0.10815752722793862
Financial-Services,MKTX,0.42165396085330853,0.07240457734601903
Consumer-Cyclical,MLCO,0.36961824220574907,0.3185749970135864
Industrials,MLHR,0.14633410463144472,0.06796987031782128
Industrials,MLI,0.14965857512287034,0.06580468686883012
Basic-Materials,MLM,0.15773694845854735,0.08258091875617454
Healthcare,MLND,0.19412284255746912,2.0264637757901514
Technology,MLNX,0.23161674867305476,0.09580219557836922
Real-Estate,MLP,0.14554474712313106,0.22008138039001782
Financial-Services,MLVF,0.14727550109871357,0.10924628521171968
Financial-Services,MMAC,0.5325315917890237,0.3853595953332714
Financial-Services,MMC,0.2118607728306907,0.02145559646798505
Financial-Services,MMD,0.07061575722659577,0.012066644479418428
Real-Estate,MMI,0.2210191548086732,0.18562787389558538
Energy,MMLP,-0.05633084463068614,0.07610156062829748
Energy,MMP,0.20325271623066374,0.050528212799992867
Healthcare,MMSI,0.11277993522375034,0.0820859435442791
Industrials,MMS,0.21815820867052516,0.03195239670390721
Financial-Services,MMT,0.0878012299900504,0.013812559853829107
Consumer-Cyclical,MMYT,0.05426192592782101,0.10320626505634933
Industrials,MNCLU,0.08499999999999996,0.0
Industrials,MNCL,0.05492227979274605,0.0
Technology,MNDO,0.34352490589483575,0.4334773125482553
Financial-Services,MNE,0.07752438931118466,0.0129294401760077
Healthcare,MNK,-0.15723279891828143,0.2627567772675263
Healthcare,MNLO,-0.33227503130777025,0.21785496406729027
Real-Estate,MNR-PC,0.06885503717839042,0.009943358712449567
Energy,MNRL,0.10801033591731264,0.0
Consumer-Cyclical,MNRO,0.17670879048246474,0.054441442260852235
Real-Estate,MNR,0.15460403915647142,0.04722049293596269
Financial-Services,MNSB,0.16112760305656298,0.039415561228951526
Healthcare,MNTA,0.09109819321855958,0.11662588082850726
Industrials,MNTX,0.22935463185073685,0.27617626021144964
Financial-Services,MN,-0.10597140494746,0.07620314577981908
Technology,MODN,0.233310230261812,0.47034667353016424
Consumer-Cyclical,MOD,0.025855194468479892,0.15336019862120948
Industrials,MOG-A,0.1320019663290064,0.05205836347829683
Consumer-Cyclical,MOGU,-0.09128375120540022,0.6380554811897706
Healthcare,MOH,0.2512445457002806,0.031884466962712035
Communication-Services,MOMO,1.7104741492070492,23.302202520032047
Healthcare,MORF,-0.09684210526315788,0.0
Financial-Services,MORN,0.14089436461900684,0.02765511371315495
Healthcare,MOR,0.17591517560354814,0.043593177803190074
Basic-Materials,MOS,-0.0641887636321433,0.04410033269168885
Healthcare,MOTS,-0.3196451612903226,0.003405287200832466
Consumer-Cyclical,MOV,0.14173605891344693,0.10843978788466106
Consumer-Defensive,MO,0.17223697677211908,0.028977067420984114
Consumer-Cyclical,MPAA,0.3340570130791439,0.5913838287431987
Financial-Services,MPA,0.07296192650153356,0.01469706214787364
Financial-Services,MPB,0.20400133635109455,0.11147326546071504
Energy,MPC,0.19764761153306543,0.09678525567035327
Energy,MPLX,0.0982859954534391,0.11223362513497663
Technology,MPWR,0.26916784477957956,0.0805482729846033
Real-Estate,MPW,0.15754802057268902,0.020541252402536875
Consumer-Cyclical,MPX,0.20540713488772186,0.24285748351920464
Financial-Services,MQT,0.0795645612570857,0.015682971454589172
Financial-Services,MQY,0.07761496731008763,0.014976074387106884
Technology,MRAM,-0.11916425946934422,0.006249096908184678
Financial-Services,MRBK,0.10773914667700248,0.02337196984332184
Financial-Services,MRCC,0.07035433447887146,0.0357750088333923
Industrials,MRCY,0.25910529499728846,0.13164519202459946
Energy,MRC,0.009947141085721055,0.11457515675424046
Healthcare,MREO,-0.31950207468879677,0.0
Financial-Services,MRLN,0.17426393025416426,0.06858379613968718
Healthcare,MRNA,0.002102386896425723,0.09487107045993827
Healthcare,MRNS,0.43139825215767547,4.182986968402442
Energy,MRO,0.02662289919099855,0.06996640507916332
Healthcare,MRSN,-0.05334783242146914,0.2619913218418221
Industrials,MRTN,0.156567487284946,0.07714139956846361
Healthcare,MRTX,1.0713540747682841,1.2594021869039893
Healthcare,MRUS,0.20838613307575396,0.3133755558866827
Technology,MRVL,0.14000266990040774,0.2451192822741768
Financial-Services,MS-PA,0.08214198429381983,0.016042544759735426
Financial-Services,MS-PE,0.0638193348970834,0.008404011408201222
Financial-Services,MS-PF,0.07201697006481023,0.004553478654835279
Industrials,MSA,0.20897227107407407,0.04350761148863987
Financial-Services,MSBF,0.12988056193351824,0.044852648290101896
Financial-Services,MSBI,0.16040100371385085,0.14112988200303012
Basic-Materials,MSB,0.44590344878497457,0.9105429573768227
Financial-Services,MSCI,0.26786543385596506,0.08612579821678158
Consumer-Cyclical,MSC,14.790610047846888,213.43427477407218
Financial-Services,MSD,0.0726801585162576,0.015385384005990429
Utilities,MSEX,0.18091069529827816,0.03612278959947914
Technology,MSFT,0.22037803734851602,0.04147854534446388
Communication-Services,MSGN,0.13058966728059698,0.048909559623464986
Communication-Services,MSG,0.11468715589920653,0.01647879684450352
Industrials,MSM,0.10223050415522197,0.07032884535691385
Technology,MSN,0.041018491718691555,0.04803086857374517
Financial-Services,MSVB,0.16338590408172524,0.06775130350612116
Healthcare,MTBC,0.29395445141864657,1.204973402803004
Communication-Services,MTCH,0.49473170163015523,0.12150748395740203
Technology,MTC,244.63082493925313,531799.9836146988
Energy,MTDR,0.14904142630939135,0.23637032568234848
Healthcare,MTD,0.23262789843995924,0.03224877605165988
Healthcare,MTEM,0.3806623946616212,1.262879477377091
Financial-Services,MTG,0.2633156544837898,0.49691055405612666
,MTL-P,0.9551051927617845,1.7298522797947329
Technology,MTLS,0.13127696186649984,0.1303178345264084
Healthcare,MTNB,0.5412007040750091,1.4181208879071985
Energy,MTRX,0.11547209530218458,0.12868971087617515
Energy,MTR,0.044923029584811945,0.2404043064778243
Technology,MTSC,0.09076458593251382,0.03946014118115076
Technology,MTSI,0.1494670237166756,0.22898660002898588
Financial-Services,MTT,0.05221949804667257,0.006241460320643884
Basic-Materials,MTX,0.12247673702690746,0.10384073264026254
Industrials,MTZ,0.24178050408142887,0.18674070605587387
Financial-Services,MUA,0.08743131906144024,0.016799847668241837
Financial-Services,MUC,0.074473168142007,0.012566276798095027
Financial-Services,MUDSU,0.033095238095238094,0.00028577097505668955
Financial-Services,MUDS,0.03950968102586686,3.6443892106215956e-05
Financial-Services,MUE,0.06499050668071642,0.016844402191424614
Financial-Services,MUH,0.08378600393721855,0.015576361351641718
Financial-Services,MUI,0.06694112417940994,0.008435879277688177
Financial-Services,MUJ,0.07193226152447127,0.013872745398952979
Energy,MUR,0.020292213094756886,0.09207608246100385
Consumer-Cyclical,MUSA,0.20699037695394087,0.078743945010149
Financial-Services,MUS,0.06862851203309958,0.01561985579207927
Basic-Materials,MUX,0.15714018028249868,0.8020190317786469
Technology,MU,0.3727693260124888,0.6419057342212798
Financial-Services,MVBF,0.13402396822940688,0.06948418356947293
Financial-Services,MVF,0.06786700081739369,0.012405177557952982
Energy,MVO,0.09497944086322471,0.22588691486466933
Financial-Services,MVT,0.0776630008600775,0.016005681069778246
Industrials,MWA,0.19289406613165042,0.2557143234684356
Energy,MXC,-0.025725164357542445,0.14045735426137454
Financial-Services,MXE,0.084262532399761,0.048884293663291244
Financial-Services,MXF,0.057077484971173695,0.046300524306854635
Technology,MXIM,0.15802858032413766,0.015175962394243769
Technology,MXL,0.1342073526879405,0.2814108662017671
Technology,MX,0.13362680381303638,0.34387833280047164
Financial-Services,MYC,0.07885624316175924,0.012680822976150035
Financial-Services,MYD,0.08690458106920632,0.016659993489554464
Consumer-Cyclical,MYE,0.10944912248502145,0.04773909237017336
Financial-Services,MYFW,-0.028132832838893257,0.16608055236636488
Financial-Services,MYF,0.07997072121187539,0.015151862997133187
Healthcare,MYGN,0.09383038681807251,0.20261091355293231
Financial-Services,MYI,0.07704705501990297,0.011999934785796505
Financial-Services,MYJ,0.07541429815740236,0.013193181356228812
Healthcare,MYL,0.044333230270329024,0.07460613721292358
Financial-Services,MYN,0.07735546172428945,0.012266899344217418
Healthcare,MYOK,0.5896092997162965,0.546122034118554
Healthcare,MYOV,0.021663873527746715,0.02877983943413844
Industrials,MYRG,0.0875657255209533,0.08581703376040486
Financial-Services,MZA,0.07679887935729074,0.02452577183860315
Financial-Services,NAC,0.09104467576247041,0.01783994338611936
Financial-Services,NAD,0.07442261798323728,0.013484497359559363
Basic-Materials,NAK,0.24587430143382355,3.183020863686849
Financial-Services,NAN,0.07113515054233308,0.010664704964015625
Healthcare,NAOV,-0.023206373483109572,0.05579125788662594
Technology,NATI,0.10765678312221472,0.020247376413433153
Consumer-Defensive,NATR,0.0917559972707949,0.11367594757871216
Industrials,NAT,0.056979871273605556,0.3999935167397205
Financial-Services,NAVI,0.12166752545578595,0.19404692594699147
Financial-Services,NAZ,0.06708703075954221,0.016949127192476897
Financial-Services,NBB,0.08043589451372098,0.011370900650086235
Financial-Services,NBHC,0.10076063374549726,0.0351319499522077
Financial-Services,NBH,0.07854873907691354,0.013243911900190846
Healthcare,NBIX,0.5996734357270848,0.5201244518757475
Energy,NBLX,0.09657994982152926,0.1027164783389899
Financial-Services,NBN,0.1624171134794889,0.12979158799813956
Financial-Services,NBO,0.04881207103364902,0.008415517059588032
Energy,NBR-PA,-0.08407927641386262,0.3223934913246308
Healthcare,NBRV,-0.276000465159271,0.071668925278824
Financial-Services,NBTB,0.11968051861777498,0.042338183882300616
Financial-Services,NBW,0.05690591425949598,0.01042653862844618
Financial-Services,NCA,0.06716325152193314,0.008703794593921663
Financial-Services,NCBS,0.26863476860237767,0.05650861567768435
Financial-Services,NCB,0.06777061847749519,0.007405238538960947
Consumer-Cyclical,NCLH,0.16293268978316597,0.0679170729780092
Communication-Services,NCMI,0.029362210235825848,0.07664497236757957
Healthcare,NCNA,-0.17660809410864772,0.17602422205732413
Technology,NCR,0.17167443773202798,0.11949321051733401
Energy,NCSM,-0.5007425283660866,0.029263112904521257
Energy,NC,0.6377241295630744,0.5965179921176359
Financial-Services,NDAQ,0.20611370126202253,0.026017644498297236
Consumer-Cyclical,NDLS,-0.1403119258941051,0.1263404151006838
Financial-Services,NDP,-0.05754654955451649,0.11569251526014723
Healthcare,NDRA,-0.14127427538805107,0.16051373420751816
Industrials,NDSN,0.22882717430585572,0.09646857425192086
Financial-Services,NEA,0.06790110071509102,0.012219353609076406
Financial-Services,NEBUU,0.04027634194831016,0.0011748676173574835
Financial-Services,NEBU,0.04569416766307952,0.0012483130099693873
Basic-Materials,NEM,0.052850010697744663,0.12183155413141038
Real-Estate,NEN,0.2062346961404594,0.037428054043698436
Healthcare,NEOG,0.21509686614397777,0.07334581634371085
Healthcare,NEOS,-0.16704722992933355,0.23608109322446894
